"","trip","real","normal","normal_F","normal_5","normal_95","t","frequency"
"1510",17468,159,165.657559139699,189.23855727673,177.159098987557,356.004688847771,225.999738239909,1706.95235383242
"1511",17478,2617,2308.64329612728,2743.41088223836,2482.52086363103,3921.80929509335,2051.44979272877,842.739832650392
"1512",17487,211.914000034332,273.641608624645,164.280444578049,463.323513061299,199.336506272894,1003.99705155525,507.191705663713
"1513",17508,293,395.335906039015,472.882704041775,315.998215216445,357.847197135944,1464.06549643338,833.040856345443
"1514",17523,674.977999925613,879.471129893542,9291.30142156053,661.691239447792,563.001729563315,1616.58736990662,914.748433859723
"1515",17527,428,406.459107172949,491.001897489891,450.515317002884,295.151823772919,785.873474997067,1169.88061244493
"1516",17528,1000.58599996567,1100.206696039,1490.81858983011,1247.97465581399,1035.96623014233,14297.9659562791,415.485209411002
"1517",17534,88.0009999275208,53.1790819105385,44.977467750993,65.8094909381156,65.2373428893882,925.327553538804,1004.99496545752
"1518",17555,180,190.292609932423,203.661055823155,176.282754084817,212.267998730447,1404.66489877992,393.34009827831
"1519",17560,1364,1177.61890890119,4790.46532079687,1354.57555689956,1317.84960935315,1283.48923654515,943.921831184428
"1520",17574,312.032999992371,742.424447373288,358.306275572469,353.44919263978,665.747335526303,1876.46705520891,1796.15234324415
"1521",17591,732.098000049591,992.64748353173,1085.26177756773,1081.46636157705,938.877083778477,1565.47074703475,1064.18661110915
"1522",17592,716,677.787199324376,747.237910349301,791.372803343371,693.893381368008,900.564428122738,1110.13393522254
"1523",17595,815,1137.46158235182,753.860809919102,788.125259007305,696.272693190428,4697.50795188862,476.952172245897
"1524",17618,277,301.398227916401,324.325556643934,348.267774713384,445.553307495037,1498.47833497178,830.727042981034
"1525",17649,248.724999904633,209.600864502287,995.644097793698,224.491965959162,323.293570744899,2381.8254912125,1799.44860642089
"1526",17668,283.966000080109,216.501046786352,240.379733888723,564.045965581519,218.285101349029,393.135892714007,1211.35595388221
"1527",17678,422,530.225624923675,443.697387503893,443.961261509817,519.403447797365,2690.83030976771,1417.74436287509
"1528",17683,170,166.198173483494,189.308373674945,165.914648166491,182.358101173326,856.110617961906,888.634242786054
"1529",17692,384,538.982949638747,412.21274684316,400.05079628134,556.220120615846,8990.36022918096,566.074785309746
"1530",17721,828.947999954224,1026.80869042681,1932.34048311908,945.664199328605,995.894101306995,16738.1907199703,651.762981212323
"1531",17730,415,371.636283656003,380.551662839201,344.46553326368,380.984422513487,916.971499413952,903.759081584069
"1532",17732,361,378.170550154983,494.044460694653,351.700306182235,328.869889590559,1298.24302572046,2245.55406255239
"1533",17747,149,231.626436745717,115.223696564662,392.394159286249,303.849335197995,1794.83620166006,577.699427625171
"1534",17755,1082.90100002289,1090.47916747113,1100.93587311053,1254.40618796088,1876.21970540231,5883.09842031038,2593.12345666368
"1535",17756,462.983000040054,528.52616796687,464.598753632435,375.390160203922,671.956625870928,643.093602564341,841.231537512546
"1536",17774,1024.08899998665,986.537636950884,1073.29394803813,810.363079435813,1266.96722040846,2435.20633168819,747.307280887539
"1537",17780,752,654.010630192968,548.538220187285,618.022823974661,616.050014101907,951.48333714357,612.425291917349
"1538",17785,619.546000003815,535.718567753386,762.117987584816,478.478206943188,680.520867611558,674.306831938453,86.9838626462154
"1539",17791,650,654.319715378559,823.249488960955,629.981151657316,1674.85206661602,1706.51699718587,242.366005659929
"1540",17799,2221.2009999752,1663.24680242643,1876.13594045057,2179.54560053827,3916.12082089931,239.925978292019,718.810956982993
"1541",17803,1861,2329.37510038314,2022.61838454014,2121.54191482565,2101.6122546293,1478.48220785337,924.812281997425
"1542",17810,655,711.407386748085,425.26126293526,702.485695944536,645.261112919845,2024.23506208436,1471.74410707577
"1543",17836,473.038000106812,493.915590638715,388.627589898504,623.552630324495,407.703186030493,1025.94167492385,967.866352752443
"1544",17838,248.012000083923,252.681547034351,206.845003049197,275.569351766336,243.03587588759,1554.84070131383,239.93152970057
"1545",17840,475.131999969482,903.474262052364,563.843808083191,564.525386498274,689.101547364486,2967.67584317572,1694.35387752056
"1546",17842,424,558.127433896172,493.121844643203,557.992721698634,908.558939669315,473.411193748476,860.058791188945
"1547",17859,1097.15000009537,1801.47549147089,1229.23167166909,1257.54279000101,1743.37329841271,9481.02396440997,825.644290244515
"1548",17885,214.005000114441,216.934031965676,212.399017651819,239.906214268021,289.123607333194,1275.46673292041,1542.0012317248
"1549",17886,321.000999927521,248.503422993544,257.477908060175,340.497147824173,270.927817169176,1018.38937828914,1086.50450632915
"1550",17897,214,243.859091270138,220.401903611786,241.922003172961,346.31081275621,4667.91951164339,1071.8306739949
"1551",17904,1030,1035.13565702268,944.374294245588,1071.24517565488,1228.72878309246,1225.54612012034,1526.39199040972
"1552",17914,1004,798.898233612988,1733.49046094925,802.493675618469,1493.86666699004,2579.03091465024,291.168145364046
"1553",17926,1154.09500002861,1127.74687079814,1139.43944411774,1213.14687275275,1061.73613001156,663.278356021684,870.682574469502
"1554",17928,738.986999988556,1151.288329374,986.87070959785,1013.85154759972,1843.79600263076,449.126129792532,903.983710424609
"1555",17942,1638,1585.17591590325,3292.21422973571,1570.37462303993,1544.53198176282,7037.40757149622,743.381420032252
"1556",17947,284.05999994278,373.069646847934,455.174637932563,357.473593990331,344.157261011763,588.649927793216,636.999597983922
"1557",18012,967.898000001907,978.409731951858,1083.24683735806,1220.41944798367,1130.32849506295,80152.5535778566,293.035608042761
"1558",18015,91.981999874115,141.870410128027,147.215537693201,159.659820840856,151.344769049574,1054.18424298724,1569.15719805497
"1559",18019,931,1039.49352430338,966.352611202252,950.921837686616,1044.83716524039,5407.08937589935,677.714954913946
"1560",18035,1083,1148.30313623049,1190.70832180458,1394.6956758699,3312.09856904204,1259.29958412859,964.140690677381
"1561",18037,534.004999876022,558.13897477613,501.847071750794,494.305228601956,458.435173664609,730.021451521277,702.313315690307
"1562",18058,1996,2129.99222703843,2186.68849879803,1528.95813006415,1681.70784411314,3630.03972481316,1409.65229558486
"1563",18062,680.046999931335,730.627787615505,610.588901758001,626.417243252895,919.612617858986,2403.75641067891,678.480780715264
"1564",18075,1346.5490000248,1304.71504234329,1223.12881085736,1305.70771959773,1854.62290108064,5234.35493908651,1137.2164229605
"1565",18081,846,1197.07323171274,2486.27737014945,921.021831803499,854.312780843402,1277.33052451923,298.995057181654
"1566",18086,335,343.879349752381,1037.2085608705,328.619497139424,338.371436263708,168.656557751916,145.857544955265
"1567",18099,307,302.591286433028,309.750531732136,347.066980350672,325.134106898621,1748.01292120374,1956.63027226081
"1568",18110,440.925999879837,500.938481488176,813.662629994536,411.055454859314,476.302034735798,2370.02966192094,1453.55793175368
"1569",18111,425,380.071022314872,384.727517084332,309.77342347125,368.657071970778,1988.11126615333,1674.61456283301
"1570",18114,281,266.129334726914,254.312225921185,337.732618631872,296.733270153403,2621.09030561106,857.239381920587
"1571",18122,235.914999961853,382.191177918399,560.396611969733,393.983411671619,255.19388022278,569.258736702075,979.00499158059
"1572",18129,113,197.803567855798,240.012915376536,264.941559300433,285.423715063969,2547.99637585518,1048.79323011572
"1573",18153,1133.07500004768,1040.19128188302,1063.2035290089,1044.00215276587,1377.38392052871,5379.14465912011,1236.22615712275
"1574",18160,1267,1372.72279953943,1381.68609160585,1093.46982917463,863.395703235284,6049.75273431616,443.911601173788
"1575",18163,1529,1675.26428296153,3357.36772048698,1542.98875955782,1736.61295666352,4030.75586937642,689.734898629683
"1576",18175,370.023999929428,413.066804501742,399.978121960421,379.521186382231,439.340548732314,1089.45411630588,336.798990905865
"1577",18206,2054,2072.35471279598,2099.81201045218,2077.19773426146,2112.12791818569,1971.34899540322,701.587436287343
"1578",18213,167,161.657126230447,190.456566260924,145.919847651623,242.387030616461,128.257741395857,2009.35880669521
"1579",18218,452.97000002861,356.616924167684,414.999474278143,395.003432116722,426.542004812955,1636.76025079661,976.426814600197
"1580",18227,67,65.0868068943244,91.5293116259476,62.8145410779743,47.5776314430357,859.534153418548,2060.38353486039
"1581",18229,211,220.256525831062,238.648101194718,194.475174834221,324.230283978448,5101.13993441835,109.439382421843
"1582",18249,2591.27099990845,2905.00486814568,7120.34824457526,2255.76718457116,3860.23693628201,1341.54469508299,1321.30890371207
"1583",18269,318,334.974280144329,355.76200659214,310.387391482139,346.511328428528,1372.9380209891,1474.1107301859
"1584",18295,1008,1015.00120353378,1021.34377847942,993.256866552121,1002.72470900851,20660.6629965275,1029.19051038975
"1585",18308,167,134.076746058714,146.229583001863,139.680112254163,162.205268742061,3184.41866950803,385.286626230196
"1586",18321,971.858999967575,1240.17086684344,1207.89485614283,1808.46015715589,1358.20374800486,2746.66913840483,699.727959299833
"1587",18342,187,416.659472040891,185.954070876824,262.321614330779,116.347656682501,1170.27987117725,663.818852622289
"1588",18352,2517.45300006866,2164.28447114618,3269.51703359914,2426.96687229785,2092.78200944784,2566.24493546441,1850.43944298667
"1589",18354,1971.82800006866,2015.50424193922,2415.83250489687,2063.01872174958,1777.21182240278,1099.12952965241,624.469451790382
"1590",18367,2044.28499984741,2121.4915400102,2139.84492260807,1600.39899719369,1968.02228529463,1541.40241871129,789.886788056912
"1591",18375,568.013000011444,792.990799279934,1143.3904957536,901.458497984435,896.960708162662,3878.75438587158,130.692591277772
"1592",18400,573,553.102991708938,819.950750192758,561.354641572581,594.681550498156,592.870404436801,373.713123499175
"1593",18401,1003,1884.71248659946,1363.96846899089,1231.09416105916,1305.14156794219,584.799417407208,633.317595425583
"1594",18409,575.00200009346,754.741692579981,2048.88069703348,626.475034353355,1507.74272149204,1077.15673285467,532.240536882118
"1595",18414,850,611.514154419266,783.897009794149,694.462416321207,586.760802925085,1196.00787056135,274.799073633499
"1596",18448,2078.55900001526,2341.13870743428,2641.87964216445,2330.92120881868,2067.06174243075,2140.74036968236,582.810350071426
"1597",18459,172,232.710355288292,221.532391809341,269.21804832632,242.973703374954,1400.38013664338,613.454634941866
"1598",18477,954,824.528025759143,529.343394823339,513.041326512907,457.423331949408,768.232926180316,1613.62565680137
"1599",18486,1922.99099993706,1879.42516364554,2041.59251189748,1636.54125731946,3968.81943275414,2563.46682877596,597.165977924209
"1600",18487,951,1116.92976714019,1204.75496472156,1110.55975198583,1170.18062571103,983.264511456526,792.591462384279
"1601",18502,149,229.160743188166,97.2341781484635,463.442039035685,210.855580648809,84004.029728592,5085.49823649769
"1602",18512,1669,1640.37271066466,1750.08934628949,2028.0919603531,2190.2734932346,2376.38553438043,654.998897383719
"1603",18514,1667,1516.27795495853,1810.43636169702,1286.90088678413,3996.80947192883,3156.26015500205,1316.19855631109
"1604",18530,1065.98699998856,1226.60105329307,1400.90953357911,1182.64483883974,1675.74807124071,1469.02083871938,898.434514410949
"1605",18553,223.99799990654,390.672791822692,203.952868285628,245.964263174681,234.669267546486,1778.35823445915,1158.88835936824
"1606",18555,375.049000024796,333.933024961466,617.367896943253,424.507822937788,466.974613393861,4002.35478366749,592.148221971811
"1607",18577,225.519000053406,297.285747279224,357.205098502659,252.38963565029,445.795179066572,724.160519644664,496.62547959819
"1608",18592,124.614000082016,132.460688554789,136.565815168298,129.99750469048,151.672037596012,468.184258928568,362.714577400984
"1609",18602,315,220.002070551114,298.71821619999,438.015052045548,243.470274823299,1484.0166110209,1105.70553586369
"1610",18603,1101,1261.74499537684,1020.8929403374,3566.11549539482,1226.50641557207,258.853535131583,784.395986174496
"1611",18606,206.986999988556,183.020368572567,301.525846284438,217.092695620124,232.713014871934,627.531330637381,1143.40538949298
"1612",18635,729.444000005722,663.348915365337,784.994517780589,716.967975968686,675.134569289358,3466.27663126422,1111.28516042175
"1613",18641,1523,1193.84487410793,1549.39061858976,1130.78171427501,1124.68503749359,944.000742520821,194.371482474157
"1614",18656,227,472.244374144005,799.177784389092,833.712923051784,710.962434122482,3034.8555153315,581.499811065596
"1615",18675,124,135.196297904601,152.751955934703,183.968382810995,98.7569310078587,780.324162177222,609.169527775324
"1616",18679,794,887.975242168294,753.508322861135,845.146844693294,942.396822932071,291.944543847413,915.191238428464
"1617",18682,1185,1153.95418194276,1503.39811446889,1205.54172435296,1103.41948873098,6870.5894660171,1364.29449274211
"1618",18686,533,649.868503160589,652.462331160598,646.676136017081,674.240658871097,2061.06319930147,624.665310147911
"1619",18703,395,382.625871174876,354.779544252399,373.67961225702,372.628495250133,1243.40791511839,1813.29005453465
"1620",18710,699,463.960253470913,494.794413132953,502.225400034624,418.242474680864,837.135028195436,1398.71867072461
"1621",18723,913.980000019073,1735.05024724855,1096.00036855162,976.604381929555,1455.82423142509,448.227652708843,2081.58687214913
"1622",18724,606,605.927512610817,639.566504931918,817.440956882318,647.209330488459,2960.99687844785,932.445179679255
"1623",18727,282,295.360988265978,243.92585851319,247.080275986747,339.329611246402,797.150948151868,1852.48953877662
"1624",18737,155.990999937057,161.601575424906,137.188981420065,176.168612960319,145.740204712292,3396.52684714635,1496.84866760755
"1625",18744,635.993000030518,459.392295037167,516.804397343096,501.176871770523,589.687969300559,494.335022121003,1119.80589792204
"1626",18758,742,729.936698409544,792.526595590616,775.473283819981,736.867356823852,8711.01203794462,1041.36567840459
"1627",18770,3354,2684.49983466496,2648.16297953584,2759.80795967564,4064.27609881319,83.9038225358401,2091.29446386714
"1628",18822,1190,1316.36089615498,1484.9153824563,2083.759967201,1818.90818237574,6008.06080904904,583.276242576182
"1629",18828,1025,1027.01929602573,1130.73851040941,974.663824448487,1069.92398413419,1266.24610104713,1875.91750159864
"1630",18836,727.230999946594,848.409921216645,777.758727303117,740.103301742598,739.462534771241,1591.47707082829,917.129238591442
"1631",18845,1121.76600003242,1076.19562394344,950.023231945495,1092.61925025686,963.91172837632,907.148735508363,860.711614835511
"1632",18862,1613,1491.74001553602,1855.41126951704,1955.10738953909,1602.93592757314,831.947049671708,1184.39468692876
"1633",18876,870,1021.02228735696,1018.24457611219,880.399100909401,1510.44742490928,2028.58061721233,1355.3959668809
"1634",18884,2435.6970000267,2444.9067988636,2745.39389137314,2540.17378586979,2394.61999270156,237.093880523797,1129.99037955199
"1635",18906,1117.15799999237,988.43174170358,1057.94677306106,1143.98059506142,1408.07813134266,2214.9698339886,412.060270358137
"1636",18907,2706.97699999809,2828.47479318393,2784.14341514926,3168.41562342868,3282.18134785824,446.715573946699,1327.94071920734
"1637",18910,824.172999858856,722.807668278106,864.371627633443,820.821069701114,864.38555830943,1056.65500857029,1217.93995877809
"1638",18914,517.882999897003,434.362768171797,577.944362216225,494.152710820645,500.470898095539,506.292209411536,1638.84442429592
"1639",18929,921.422999858856,975.232009429125,1050.39919988971,1044.69233769528,888.314026527441,1901.59422236983,2275.11444462222
"1640",18947,1304,1479.98174076242,1651.72497319656,1641.65253280962,1473.65241808044,1017.84909203727,102.145906084898
"1641",18958,1080,1061.37153488778,877.406572295764,1012.18359433253,3677.50819155762,528.550025169067,991.353183022244
"1642",18968,1003,928.67506063622,1011.45400717117,964.9457657169,837.519369872453,619.066103181859,1265.03557281629
"1643",18979,1486.78999996185,1481.42778796173,4026.9374228105,1438.29413044011,1879.34250391359,24679.2560188183,687.868294736532
"1644",19000,1298,1203.15150913938,1814.89829188758,1101.14263903259,971.640840160087,2164.08984813716,636.395115140952
"1645",19005,1424.98000001907,1659.28986948149,2072.54764616399,1593.44329990588,1783.24614025782,392.741813778552,856.83697441973
"1646",19028,1364,1799.06619673573,2784.75100218007,1674.53705259171,1480.75852516826,324.329438079687,1267.11442272833
"1647",19047,940,551.164116763636,511.863047899684,743.65326973444,833.936617970687,49917.1081633853,2561.95302770595
"1648",19051,1110,1100.20205914635,1245.98427601987,1188.51056677374,1215.30541697622,8337.26366131534,368.140787291232
"1649",19058,859,902.659690975298,896.741889683045,923.673997978533,833.598658364591,1151.66462146063,1371.03010825444
"1650",19091,1344,1713.68594086409,2586.36027592021,1255.30619019368,1220.56901005321,2628.13029236672,1149.34348393287
"1651",19102,1736,1971.09668951043,1643.85446255488,1633.96772781391,2322.39958369579,2016.63208350605,1196.76423303345
"1652",19105,2198,2587.22552753428,2694.78686810934,3206.28891112278,2897.99032489964,4323.38797539909,791.325171945331
"1653",19143,1194.09299993515,1412.25259248481,1685.56190992764,1604.43002125642,1215.85445352363,3853.1177767702,1213.41926613193
"1654",19145,1654.51399993896,1513.70229999411,1658.58830695752,1331.19615680363,1934.98446842061,277.457733703416,527.162689901717
"1655",19157,1760,1862.66052847084,1674.27982470229,1901.66283375889,1937.37288298806,2986.60371682312,680.714373959979
"1656",19158,2028,2158.46040385289,2687.57594348685,2405.64427130754,3123.15174263811,2433.88427862238,474.662371329611
"1657",19224,861,911.769260958815,898.415033110146,1080.25075591344,954.62194969486,2367.36590503595,1756.95179039783
"1658",19235,1874.77300000191,1059.2071186186,4445.33602351606,1131.40805727975,1698.81860478568,2078.25543612262,452.898442735253
"1659",19243,426.728000164032,416.070479761279,446.363361297962,578.296315693256,488.796964545954,6733.57710351698,453.114010818853
"1660",19246,2746.98399996758,2971.0412045745,2715.52863682256,2707.7300154186,2836.56858164348,720.251508565086,826.304707097615
"1661",19257,2154.1890001297,1634.18258205075,2235.4709895611,1908.90086583792,1699.70901411952,1460.03255887466,637.919037563269
"1662",19269,993,875.63449235142,3448.88635435955,1068.48166279111,859.685498059521,5428.37781558332,539.731599158677
"1663",19275,867.543999910355,1088.87362817793,898.689910150696,912.468310546903,1080.94364462034,496.92061614443,761.398964294161
"1664",19296,270.714999914169,305.527278149568,294.715171960382,380.220606207485,326.747237029226,114.067942681539,84.6983704704193
"1665",19313,2965,3013.66538222435,3870.25614697132,2825.54419450729,2826.2769639589,2849.94642632374,527.855291748486
"1666",19315,2319.46700000763,2347.17801427631,2723.90611707448,2071.62600123917,1854.33323487763,2891.09714158475,859.691890144768
"1667",19323,1882,1954.74005426199,1446.73959119503,1651.6499767326,1996.38692844182,3290.30961733485,1031.0399375862
"1668",19351,1905,1754.91931399296,1983.1992187617,2107.78046033647,1695.53161791379,2405.8174947003,1975.74890936298
"1669",19354,1510,1660.86818718839,1633.4692364473,1361.07494332066,1988.61304292131,345.645386349352,640.494607568431
"1670",19356,1065.12400007248,1102.9600645079,802.718079737041,1344.94825360988,1273.81985342206,784.652408354304,720.239898585088
"1671",19360,317.022000074387,499.840837352065,527.779958817199,496.070886477005,267.49572264207,1388.68422259919,237.269129751763
"1672",19368,220,359.983167538234,432.717110190509,174.20329892585,335.101491310477,1494.94993838128,1962.40802266233
"1673",19373,1168,996.498516847912,1022.75156931692,929.617586799873,832.905993160606,2449.47560013165,675.993329519338
"1674",19389,1832,1654.36056224852,2058.75911400029,1648.52556185302,2264.74192338928,6783.21209253282,610.855714084583
"1675",19391,1024,727.619769132897,898.635028729163,1564.0879129077,998.545698002194,963.463785802661,831.471167585172
"1676",19403,901,1158.66043452581,1187.63733179499,1727.24229056872,1574.00228521455,1460.59544882758,97.9022312504745
"1677",19405,1306,1107.7091058903,1332.38098988737,1215.5410739877,1213.30458976036,308.762239901921,1536.97535828596
"1678",19421,695.880000114441,675.674247991864,902.634544007513,923.70062476808,752.263120177138,2319.25116149737,699.017341990691
"1679",19434,1792,1454.03472612916,1594.42213558965,1824.52605334062,2242.10195117282,1332.85278420269,1327.54882488961
"1680",19441,620,847.130777877059,951.493350111088,843.02393705134,809.662637593648,3571.37900908553,222.775036811141
"1681",19460,480,580.692183407616,526.548841545794,520.46803163347,515.396258694551,2373.67204071238,153.893778264384
"1682",19468,1124,1130.47743292151,1216.53601486564,1052.2737663565,1301.31406908753,139.495963539191,519.238280043391
"1683",19475,1945,1910.70804820623,1973.02225774902,1966.50585171339,1455.55709580435,2302.23541134015,1287.06557269854
"1684",19504,134,292.877954060298,151.181023945186,171.656255152525,172.272449032836,1894.3622667944,896.508439709536
"1685",19515,3623.26900005341,2297.41370121584,17043.1408826472,2640.94349108582,2731.57377354237,4220.81830275625,890.897979701218
"1686",19547,840,1523.68170192243,1773.23925211278,1294.95469663184,1534.20161394509,2215.79941105454,2512.13222577204
"1687",19556,629,797.492294208167,779.36740082639,722.035551863373,775.278607287118,604.674442440899,1144.64023560762
"1688",19561,1365,1598.61432858166,2043.86976055765,1549.78014346585,2114.6977648332,452.059662869412,851.10701399783
"1689",19567,1572,3098.3131169237,2436.57979532602,2068.39385761022,1953.1049596744,1517.92554343501,1416.70343155825
"1690",19579,360,479.670168931667,333.276654785353,447.833214570161,699.834989538508,1120.1818782322,420.389811351472
"1691",19591,866,865.021216290298,908.641773494318,949.881636876857,702.570519739071,7127.07184436666,331.968044340333
"1692",19597,289,326.330580876084,294.427723731503,494.083303092103,601.85330326671,1532.96509383465,1021.75788810433
"1693",19609,768.180999994278,569.041151454235,654.248749645293,623.498573582631,621.554700636312,1876.39037851492,1403.12644793346
"1694",19626,1048,938.782409330536,1244.00587130945,1216.60821319545,1016.68954452425,3305.21770763565,1082.14602486166
"1695",19661,547.089999914169,432.740314856703,607.166711284598,488.501093590473,489.032083524319,1218.40077478004,848.116958578161
"1696",19665,2319,2329.73691084558,2334.96149844379,2402.3432671124,2358.39357645926,152.767097371184,1442.87066726252
"1697",19674,521.901999950409,528.445498818532,841.880236774498,506.744863712708,554.834534374722,1409.35932930234,969.307614562869
"1698",19677,681,787.458438195103,1178.88527160573,797.929065245463,1090.32074115206,2591.40802991626,2043.07933094031
"1699",19680,1071.09599995613,1077.59143092846,1708.98575198181,1154.06736299883,1109.2552201865,1032.36212080913,297.83013990454
"1700",19690,1459,1715.67839710642,1857.34148475266,1542.32833832605,4828.79984818448,885.488895428569,410.595141661089
"1701",19694,402.999000072479,292.275320988329,479.409030198573,400.247417589547,328.778269019996,884.791348603199,172.724285503667
"1702",19728,702.973999977112,494.668667070095,448.69403879728,612.195423979239,508.173283897164,611.915913728213,766.465815765892
"1703",19730,343.131999969482,510.61978102974,522.979458265556,382.174885169406,515.416471491778,1098.14433948961,899.835021539294
"1704",19740,1258,1596.09103277067,1720.26211872379,1602.23849892173,1601.69493854651,443.571425497306,1700.69194832265
"1705",19743,1216,1477.63607314838,1535.46291610837,1561.70315108566,2052.46743989338,2016.57225648214,993.490068216408
"1706",19744,639,644.923829234811,1066.68303506416,641.553641691289,724.728421924718,887.974725694666,707.444773679487
"1707",19747,415.954999923706,542.513155037612,608.496469428192,443.513578554746,1782.09926646683,1782.13211322168,1104.71340417756
"1708",19769,820.990000009537,1277.39814185792,1701.99579166181,803.974594388594,930.014253138833,2914.40148075343,987.282661298914
"1709",19774,1052.51499986649,960.05036214621,2218.75534757029,824.742276055442,816.77901103442,601.044836295889,1185.05768378994
"1710",19776,1086,1296.01171100998,2927.70308207597,1484.00588954111,3504.20561956429,2043.05280384757,129.27159395049
"1711",19785,319.783999919891,325.996832349238,399.430326149889,383.858052179562,509.249887886987,1218.41081225702,910.226649469661
"1712",19790,1026.64800000191,1368.60947792241,1325.58631847631,1332.47135997349,3599.02286525875,1674.14888398885,2294.97711441516
"1713",19801,944,993.719838619945,2221.08212911751,1095.52411888246,1036.48653537069,2006.6052385679,412.207346161132
"1714",19812,2244.91199994087,2300.9688968126,2362.81495320542,2223.71922148725,2244.70750026175,356.299096815601,379.918888271359
"1715",19819,822,1131.26643625348,1022.19584582295,1039.6681702575,1129.99403977613,1541.67608914904,1015.69679192599
"1716",19838,777,762.788249208582,677.820916943482,675.415538622196,720.164462565812,1720.89909979946,479.485132808245
"1717",19855,867,978.818466226054,1591.81606606986,895.430514198003,3433.07187723393,1708.75632783699,280.190553506312
"1718",19856,866.733999967575,686.916116414902,875.008477254123,784.304137577662,778.844024506689,1300.28782436213,251.276942639669
"1719",19859,712.917000055313,575.24812903083,816.201455946956,618.376604191359,691.638087702366,1168.94113126528,333.348139239335
"1720",19873,354.394000053406,430.79970065014,376.109856275039,468.710307180712,365.490083017128,1182.0639137188,787.022032793574
"1721",19890,1560.13100004196,1669.13084955214,2310.22264507998,1727.54362853301,1458.62746645733,2295.68066138177,349.462433727759
"1722",19904,645,659.23488670173,680.0358360995,671.643805713902,699.386578680653,3443.23846073582,807.059296708047
"1723",19919,503,459.701439981926,465.31894498073,306.571057695135,514.946498884203,1865.9915519877,1215.39372186727
"1724",19943,936,938.089308537952,1191.45755673296,1023.83413740532,764.918878504365,7679.2364392384,1038.71733447913
"1725",19946,618.06200003624,660.748553979008,1191.1824850577,906.624824130367,588.807909465233,755.724733537918,369.200156190527
"1726",19965,1918,1789.57132212692,1681.2686364153,2992.24892194077,2789.43735312047,512.349003318599,1698.08136857098
"1727",19967,1512,1209.15283490498,1662.78267578534,1840.05593623551,1252.56391606231,3133.01264731559,156.525161067527
"1728",19970,1646,1609.41228138828,1888.6466315463,1520.4453406124,1908.00833512083,1040.84240423771,1006.85315675104
"1729",19976,1247,2060.39431982495,1601.55155404132,1770.86881001356,1853.89476943917,1598.61297569403,666.244812283642
"1730",19977,1473,1460.61600832975,1786.43297308825,1346.95899622744,1768.00942560428,1093.37783622237,493.787224226748
"1731",19981,654,649.968927268897,930.683012515428,728.27704471428,681.523727025631,1656.71411253408,657.964825693208
"1732",19999,1043.39899992943,1181.97798885746,1012.57712962672,814.853066002393,787.063712654533,3993.81253782552,919.090699242861
"1733",20005,1634.13599991798,2031.02160343136,1921.08225302383,1730.18887029696,1695.01961804102,2458.10469026246,1231.13715462414
"1734",20006,2867.95300006866,2592.35386089682,3584.28455818945,2209.45159120645,2380.22941954844,790.724299414331,341.312611629818
"1735",20020,2190.63100004196,1534.04911794565,1253.04137202426,2157.17197443013,1425.36513700575,2101.28395930656,640.455919002337
"1736",20022,1296,1091.63816499432,2146.21467235311,1024.66838753173,1196.24547032288,1985.0448887618,694.628643167342
"1737",20034,1139,1267.22500882129,2139.22253598717,1781.11988103306,6600.53025196423,1217.53572759928,1631.66899407045
"1738",20054,1363,1407.55392478421,1257.40509015957,1087.90761357927,987.757127977586,1189.43463895043,1270.6986292331
"1739",20073,1451,1008.09395097812,4127.13463089513,900.548843888541,1044.06185252069,1514.79142026396,924.07795256623
"1740",20075,1964,2155.40710982131,3223.85666244396,1509.76974033625,1712.68030204278,1498.65558381321,1820.39171635097
"1741",20111,597.986999988556,423.946696283435,594.539616970742,636.76592497227,412.788979763578,850.431865503884,632.641373382076
"1742",20112,532.993999958038,473.487935929836,594.226505936534,385.617984138604,519.71215364956,1785.65913764743,708.090223892405
"1743",20118,1751.1210000515,1846.54662914656,2364.02865999647,1990.49710654787,1661.16879460943,1606.57912201689,574.01144787653
"1744",20120,287,140.857473328103,129.467188959249,456.211293560431,158.779739838415,1300.05173567235,961.94775694641
"1745",20122,1047,1066.20675435059,1120.6975234742,867.521067364117,2629.89945080228,4304.56258819961,807.679509617916
"1746",20128,3424,3416.65930510619,3685.88033219835,2816.98098545304,2832.03542451811,40343.1065609494,220.234161822707
"1747",20131,2024,1912.21955406589,2223.69279855062,1859.11980217237,4610.77693247736,2878.94627696292,1151.68058273089
"1748",20133,802.631999969482,546.846886672315,465.701678150098,530.995203207136,594.230404596339,2808.71647340363,629.726798332432
"1749",20134,1201.84200000763,1212.83055289793,1330.2680405735,1262.69945124046,1288.01512342943,1831.84970243999,1977.60139853544
"1750",20143,1430,1274.53161982285,1471.93154621219,1390.6409643195,1438.93339609813,1287.9714106835,1609.69560372953
"1751",20163,753.683000087738,711.767111023755,700.737947487462,787.054885206635,708.649841373564,303.968098604045,888.871947498343
"1752",20164,728,691.2905640458,640.614703295375,678.611306047343,4146.10090961538,67891.9735087835,579.963314182941
"1753",20169,139.076999902725,198.080761016583,220.148819447096,181.402596763369,252.474376469007,2251.2655768769,513.498843887801
"1754",20173,518,578.640088453522,503.983550914178,505.90441209739,608.896135245922,844.75357277607,1150.50832168828
"1755",20187,2579.08599996567,2950.34714048993,2540.43733073899,2873.5039262411,2118.30009034155,734.906350198826,1714.04928621882
